0.0,-0.05,-0.175,0.0,0.0,0,-6.8709496190422215e-06,-0.050027601420879364,0.07059430330991745,0.0,1.5707963705062866,-1.5713475942611694,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,7.598521811758019e-09,-1.084686451768846e-09,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.0475,-0.175,0.0,0.0,0,-6.8820563683402725e-06,-0.05002758279442787,0.07059431076049805,0.0,1.570451021194458,-1.5713554620742798,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,6.532301366490856e-09,-4.921620333497856e-10,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.045000000000000005,-0.175,0.0,0.0,0,-6.881625267851632e-06,-0.04765447601675987,0.07059450447559357,0.0,1.5707963705062866,-1.5718742609024048,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,6.179706524278572e-09,-6.736417534902728e-10,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.0425,-0.175,0.0,0.0,0,-6.872089215903543e-06,-0.04443671926856041,0.07059456408023834,0.0,1.5707963705062866,-1.5723541975021362,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,5.492671206752675e-09,-9.497679309689033e-10,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.04,-0.175,0.0,0.0,0,-6.86171006236691e-06,-0.041432756930589676,0.07059444487094879,0.0,1.570451021194458,-1.572799563407898,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,5.915307355053301e-09,-1.0923452142819201e-09,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.037500000000000006,-0.175,0.0,0.0,0,-6.871780442452291e-06,-0.03883766010403633,0.07059455662965775,0.0,1.5707963705062866,-1.5732171535491943,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,6.398055418799231e-09,-1.0596655775074737e-09,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.035,-0.175,0.0,0.0,0,-6.857561402284773e-06,-0.03644588962197304,0.07059453427791595,0.0,1.5707963705062866,-1.5736080408096313,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,5.362701394062697e-09,-1.1079683837067478e-09,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.0325,-0.175,0.0,0.0,0,-6.864631359349005e-06,-0.034057386219501495,0.0705946609377861,0.0,1.570451021194458,-1.5739861726760864,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,5.604693154026563e-09,-4.0173520066133506e-10,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.030000000000000002,-0.175,0.0,0.0,0,-6.853148533991771e-06,-0.03002813085913658,0.0705946683883667,0.0,1.5707963705062866,-1.5746787786483765,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,6.581937217475797e-09,-8.482293201161895e-10,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
0.0,-0.027500000000000004,-0.175,0.0,0.0,0,-6.854022558400175e-06,-0.029116563498973846,0.0705948919057846,0.0,1.570451021194458,-1.5746761560440063,1,-0.019700411707162857,0.1545247882604599,0.046529289335012436,6.371423388884523e-09,-1.1967370427967694e-09,-3.098749876022339,-0.01970041200454825,0.15452479286097887,-3.098749894249372,0.13155013642064267,0.07155599708970549,0.09305873313111508,0.17298432328901261
